smiles,DFT_hf
CC1=CC=NC=NC1=O,20.10465576
CC1=CN=CC=CC1=O,15.88744386
CC1=CN=CC=NC1=N,76.84627288
CC1=CN=CC=NC1=O,25.89656844
CC1=CN=CN=CC1=N,76.74273381
CC1=CN=CN=CC1=O,26.85665798
CC1=NC=CC=CC1=O,15.00014542
CC1=NC=NC=CC1=N,73.18852
CC1=NC=NC=CC1=O,23.6482019
CC1=NC=NC=NC1=O,25.28321221
NC1=CC=CC=CC1=O,0.44631759
NC1=CC=CC=NC1=O,11.30383502
NC1=CC=CN=CC1=O,14.82416331
NC1=CC=NC=CC1=O,10.2194986
NC1=CC=NC=NC1=O,18.26953853
NC1=CN=CC=CC1=O,14.25563971
NC1=CN=CC=NC1=N,76.28123488
NC1=CN=CC=NC1=O,26.53634868
NC1=CN=CN=CC1=N,77.39757428
NC1=CN=CN=CC1=O,26.7553495
NC1=NC=CC=CC1=O,6.600651316
NC1=NC=CC=NC1=O,16.10714079
NC1=NC=CN=CC1=N,72.01919036
NC1=NC=NC=CC1=N,65.19314201
NC1=NC=NC=CC1=O,14.36329189
NC1=NC=NC=NC1=N,69.18884306
NC1=NC=NC=NC1=O,19.90141129
OC1=CC=CC=CC1=O,-28.79532321
OC1=CC=CC=NC1=N,19.12260339
OC1=CC=CC=NC1=O,-30.1460031
OC1=CC=CN=CC1=N,36.51026412
OC1=CC=CN=CC1=O,-26.29560481
OC1=CC=NC=CC1=O,-17.70437224
OC1=CC=NC=NC1=O,-20.91499029
OC1=CN=CC=CC1=O,-15.23574987
OC1=NC=CC=CC1=N,22.86318752
OC1=NC=CC=CC1=O,-25.69256818
OC1=NC=CC=NC1=O,-19.14917856
OC1=NC=CN=CC1=N,38.65418464
OC1=NC=CN=CC1=O,-10.17767524
CC1=CNC(=N)C(=N)O1,1.896060453
CC1=CNC(=N)C(=O)N1,-19.7266619
CC1=CNC(=N)C(=O)O1,-52.15605095
CC1=CNC(=O)C(=N)N1,-19.99586347
CC1=CNC(=O)C(=N)O1,-48.26674707
CC1=COC(=N)C(=N)N1,2.751983411
CC1=COC(=N)C(=N)O1,-26.31144469
CC1=COC(=N)C(=O)N1,-47.12091472
CC1=COC(=N)C(=O)O1,-80.29390254
CC1=COC(=O)C(=N)O1,-82.90559708
CC1=COC(=O)C(=O)N1,-100.9841458
CC1=COC(=O)C(=O)O1,-133.0734247
NC1=CNC(=N)C(=N)O1,12.90104261
NC1=CNC(=N)C(=O)O1,-41.28849337
NC1=CNC(=O)C(=N)N1,-8.385334644
NC1=CNC(=O)C(=N)O1,-37.06723697
NC1=CNC(=O)C(=O)N1,-58.06433235
NC1=CNC(=O)C(=O)O1,-91.32391647
NC1=COC(=N)C(=N)N1,14.51499705
NC1=COC(=N)C(=N)O1,-15.03851597
NC1=COC(=N)C(=O)N1,-35.13011514
NC1=COC(=N)C(=O)O1,-69.16718353
NC1=COC(=O)C(=N)O1,-68.87350909
NC1=COC(=O)C(=O)N1,-89.17093137
NC1=COC(=O)C(=O)O1,-121.8174387
OC1=CNC(=N)C(=N)O1,-26.20755756
OC1=CNC(=N)C(=O)N1,-46.7202156
OC1=CNC(=O)C(=N)N1,-48.12269934
OC1=CNC(=O)C(=N)O1,-77.23319065
OC1=CNC(=O)C(=O)O1,-131.575839
OC1=COC(=N)C(=N)N1,-25.00713188
OC1=COC(=N)C(=N)O1,-54.61774827
OC1=COC(=N)C(=O)O1,-108.8486999
OC1=COC(=O)C(=N)O1,-108.4972946
OC1=COC(=O)C(=O)O1,-161.5384882
CC1=CC(N)=COC1=N,-1.283250734
CC1=CC(N)=COC1=O,-57.6314194
CC1=CC(O)=CNC1=O,-66.38141187
CC1=CC(O)=COC1=N,-40.85181537
CC1=CC(O)=COC1=O,-97.16107845
CC1=CNC(=O)C(C)=C1,-38.68567503
CC1=CNC(=O)C(C)=N1,-28.58242402
CC1=CNC(=O)C(N)=C1,-32.84384104
CC1=CNC(=O)C(N)=N1,-29.04078541
CC1=COC(=N)C(C)=C1,-13.42402509
CC1=COC(=N)C(C)=N1,-4.049940119
CC1=COC(=N)C(N)=N1,-5.17848165
CC1=COC(=O)C(C)=C1,-69.67994986
CC1=COC(=O)C(N)=C1,-63.34803095
CC1=COC(=O)C(N)=N1,-59.3786853
CC1=COC(=O)C(O)=C1,-104.4408162
CC1=COC(=O)C(O)=N1,-97.47323012
CC1=NC(N)=CNC1=O,-19.43235994
CC1=NC(N)=COC1=O,-49.49541067
CC1=NC(O)=CNC1=O,-61.99037984
CC1=NC(O)=COC1=N,-32.54826161
CC1=NC(O)=COC1=O,-87.47951382
NC1=CC(O)=CNC1=O,-61.24552606
NC1=CC(O)=COC1=O,-91.46419915
NC1=CNC(=O)C(N)=C1,-21.25841259
NC1=CNC(=O)C(N)=N1,-20.30738764
NC1=COC(=N)C(N)=N1,4.077004026
NC1=COC(=O)C(N)=C1,-51.74252219
NC1=COC(=O)C(N)=N1,-50.39867629
NC1=COC(=O)C(O)=C1,-92.94825911
NC1=COC(=O)C(O)=N1,-85.3814015
NC1=NC(O)=CNC1=O,-62.99216445
NC1=NC(O)=COC1=N,-38.04552428
CC1=CNC(=O)N1C=O,-66.41118426
NC1=CNC(=O)N1C=O,-53.87319639
NC1=COC(=O)N1C=O,-89.55935975
OC1=CNC(=O)N1C=O,-92.5745429
CC1=CC(=N)OC=C1N,-0.525219258
CC1=CC(=N)OC=C1O,-40.58073127
CC1=CC(=O)NC=C1N,-25.61367658
CC1=CC(=O)OC=C1N,-57.36912043
CC1=CC(=O)OC=C1O,-97.35874394
CC1=CNC(=O)C=C1N,-32.43344982
CC1=CNC(=O)C=C1O,-72.72804295
CC1=CNC(=O)N=C1C,-31.40182421
CC1=CNC(=O)N=C1N,-32.83596286
CC1=COC(=N)C=C1C,-12.30768569
CC1=COC(=N)C=C1N,-7.039395377
CC1=COC(=N)C=C1O,-47.06415942
CC1=COC(=N)N=C1C,-5.452423852
CC1=COC(=N)N=C1N,-7.059755131
CC1=COC(=N)N=C1O,-49.03293617
CC1=COC(=O)C=C1C,-69.06561806
CC1=COC(=O)C=C1N,-65.41692977
CC1=COC(=O)N=C1C,-62.86610365
CC1=COC(=O)N=C1N,-66.00518562
CC1=COC(=O)N=C1O,-107.044005
CC1=NC(=N)OC=C1N,6.793772101
CC1=NC(=O)NC=C1N,-19.28175766
CC1=NC(=O)NC=C1O,-58.7248204
CC1=NC(=O)OC=C1N,-50.72783933
NC1=CC(=N)OC=C1O,-35.29236065
NC1=CC(=O)NC=C1O,-60.7002203
NC1=CC(=O)OC=C1O,-93.74268614
NC1=CNC(=O)C=C1N,-21.65876365
NC1=CNC(=O)C=C1O,-60.18001493
NC1=CNC(=O)N=C1N,-21.38544896
NC1=COC(=N)C=C1N,3.700150266
NC1=COC(=N)C=C1O,-34.49605109
NC1=COC(=N)N=C1N,4.341813035
NC1=COC(=N)N=C1O,-36.06384927
NC1=COC(=O)C=C1N,-54.67048152
NC1=COC(=O)C=C1O,-92.09986627
NC1=COC(=O)N=C1N,-54.51576612
NC1=COC(=O)N=C1O,-94.11131367
NC1=NC(=N)OC=C1O,-34.51892089
NC1=NC(=O)NC=C1O,-60.27504831
OC1=CNC(=O)C=C1O,-96.98816528
OC1=CNC(=O)N=C1O,-102.7238816
OC1=COC(=N)C=C1O,-71.33934197
CC1=CNC(=N)NC1=O,-28.58082094
CC1=CNC(=N)OC1=O,-63.55036845
CC1=CNC(=O)NC1=N,-31.1341571
CC1=CNC(=O)NC1=O,-87.99813857
CC1=CNC(=O)OC1=N,-65.85583836
CC1=COC(=N)NC1=O,-62.01171516
CC1=COC(=N)OC1=O,-93.6937404
CC1=COC(=O)NC1=O,-119.5797623
CC1=COC(=O)OC1=N,-97.54664873
NC1=CNC(=N)NC1=O,-17.40327367
NC1=CNC(=N)OC1=O,-51.63235997
NC1=CNC(=O)NC1=N,-21.17899833
NC1=CNC(=O)NC1=O,-77.62882354
NC1=CNC(=O)OC1=N,-55.39678946
NC1=COC(=N)NC1=O,-51.53133094
NC1=COC(=O)NC1=N,-53.6554506
NC1=COC(=O)OC1=N,-87.032379
OC1=CNC(=O)NC1=N,-54.45803525
OC1=CNC(=O)OC1=N,-97.10641651
OC1=COC(=N)OC1=O,-116.3581061
OC1=COC(=O)NC1=N,-87.03488904
CC1=CNC(=C1)C1CC1,35.1018896
CC1=CNC(=C1)C1CN1,49.04549875
CC1=CNC(=C1)C1CO1,5.440165499
CC1=CNC(=C1)N1CC1,53.21780941
CC1=CNC(=N1)C1CC1,32.3437059
CC1=CNC(=N1)C1CN1,46.21389644
CC1=CNC(=N1)C1CO1,5.232180405
CC1=CNC(=N1)N1CC1,49.59805517
CC1=COC(=C1)C1CC1,-1.743911317
CC1=COC(=C1)C1CN1,12.89309583
CC1=COC(=C1)C1CO1,-27.70332937
CC1=COC(=N1)C1CC1,-3.476744496
CC1=COC(=N1)C1CN1,12.10027188
CC1=COC(=N1)C1CO1,-28.03054127
CC1=COC(=N1)N1CC1,14.57391433
NC1=CNC(=C1)C1CC1,47.60410943
NC1=CNC(=C1)C1CN1,61.4498271
NC1=CNC(=C1)C1CO1,17.81060833
NC1=CNC(=C1)N1CC1,65.73822702
NC1=CNC(=N1)C1CC1,42.33651523
NC1=CNC(=N1)C1CO1,15.22749978
NC1=COC(=C1)C1CC1,10.43765116
NC1=COC(=C1)C1CN1,24.96421663
NC1=COC(=C1)C1CO1,-15.56506505
NC1=COC(=C1)N1CC1,29.6121795
NC1=COC(=N1)C1CC1,6.535517636
NC1=COC(=N1)C1CN1,21.96820683
NC1=COC(=N1)C1CO1,-18.09232525
NC1=COC(=N1)N1CC1,24.60123669
OC1=CNC(=C1)C1CC1,7.637703768
OC1=CNC(=C1)C1CN1,22.51755709
OC1=CNC(=C1)C1CO1,-21.9687995
OC1=CNC(=C1)N1CC1,25.90610839
OC1=CNC(=N1)C1CC1,0.382159479
OC1=CNC(=N1)C1CO1,-26.62206189
OC1=CNC(=N1)N1CC1,17.93834082
OC1=COC(=N1)C1CC1,-34.41482292
OC1=COC(=N1)C1CN1,-18.73677751
OC1=COC(=N1)C1CO1,-58.66804264
OC1=COC(=N1)N1CC1,-16.19724656
CC1=C(NC=C1N)C#C,75.90215053
CC1=C(NC=C1N)C#N,48.50480631
CC1=C(NC=C1O)C#C,36.15600071
CC1=C(NC=C1O)C#N,9.177205323
CC1=C(OC=C1N)C#C,42.55534259
CC1=C(OC=C1N)C#N,16.6790814
CC1=CNC(C#C)=C1C,63.65595458
CC1=CNC(C#C)=C1N,74.1300637
CC1=CNC(C#C)=C1O,34.15110785
CC1=CNC(C#N)=C1C,36.38975984
CC1=CNC(C#N)=C1N,46.31228812
CC1=CNC(C#N)=C1O,7.244476063
CC1=COC(C#C)=C1C,30.56517051
CC1=COC(C#C)=C1N,40.54856721
CC1=COC(C#N)=C1C,4.819431295
CC1=COC(C#N)=C1N,13.98769315
NC1=C(NC=C1O)C#C,46.98841776
NC1=C(NC=C1O)C#N,19.90922085
NC1=CNC(C#C)=C1N,86.39382992
NC1=CNC(C#C)=C1O,47.25510929
NC1=CNC(C#N)=C1N,58.54781641
NC1=COC(C#C)=C1N,52.45339799
NC1=COC(C#N)=C1N,25.91260424
OC1=CNC(C#C)=C1O,7.333256808
CC1=C(C#C)C(N)=CN1,74.18653956
CC1=C(C#C)C(N)=CO1,39.61734311
CC1=C(C#C)C(O)=CN1,33.66667052
CC1=C(C#N)C(N)=CN1,45.27940748
CC1=C(C#N)C(N)=CO1,12.17042564
CC1=C(C#N)C(O)=CN1,5.677584842
CC1=CNC(C)=C1C#C,62.67892229
CC1=CNC(C)=C1C#N,33.73037458
CC1=CNC(N)=C1C#C,73.14675632
CC1=CNC(N)=C1C#N,43.94908734
CC1=CNC(O)=C1C#C,32.22026112
CC1=CNC(O)=C1C#N,3.715362635
CC1=COC(C)=C1C#C,28.22393257
CC1=COC(C)=C1C#N,0.701713956
CC1=COC(N)=C1C#C,36.94352513
CC1=COC(N)=C1C#N,8.545930766
NC1=C(C#N)C(O)=CN1,16.15106646
NC1=CNC(N)=C1C#C,84.79744575
NC1=CNC(N)=C1C#N,55.67633294
NC1=CNC(O)=C1C#C,43.9989625
NC1=CNC(O)=C1C#N,15.51539933
NC1=COC(N)=C1C#C,48.20641369
NC1=COC(N)=C1C#N,19.91361342
OC1=CNC(O)=C1C#C,3.9045449
OC1=CNC(O)=C1C#N,-23.71180014
CC1=C(NC=C1N)C=O,-15.45931785
CC1=C(NC=C1O)C=O,-54.96324901
CC1=C(OC=C1N)C=O,-44.61185229
CC1=CNC(C=O)=C1C,-27.53796876
CC1=CNC(C=O)=C1N,-17.89970229
CC1=CNC(C=O)=C1O,-56.76545629
CC1=COC(C=O)=C1C,-56.51291802
CC1=COC(C=O)=C1N,-47.7098667
NC1=C(NC=C1O)C=O,-44.44835176
NC1=CNC(C=O)=C1N,-5.861839495
NC1=CNC(C=O)=C1O,-45.94935449
NC1=COC(C=O)=C1N,-35.85586418
OC1=CNC(C=O)=C1O,-83.54063669
CC1=CNC(CC#C)=C1,72.12356777
CC1=CNC(CC#C)=N1,70.76222022
CC1=CNC(CC#N)=C1,43.98136978
CC1=CNC(CC#N)=N1,43.20737111
CC1=COC(CC#C)=C1,38.42911956
CC1=COC(CC#N)=C1,10.29633421
CC1=COC(CC#N)=N1,10.04442345
NC1=CNC(CC#C)=C1,84.53605374
NC1=CNC(CC#C)=N1,80.74687193
NC1=CNC(CC#N)=C1,56.29784679
NC1=CNC(CC#N)=N1,53.10040644
NC1=COC(CC#C)=C1,49.9605822
NC1=COC(CC#N)=C1,22.32729441
OC1=CNC(CC#C)=C1,44.66628455
OC1=CNC(CC#C)=N1,38.86091471
OC1=CNC(CC#N)=C1,16.79956322
OC1=CNC(CC#N)=N1,11.60664266
OC1=COC(CC#C)=N1,6.810541394
OC1=COC(CC#N)=N1,-20.23790754
CC1=CNC(CC=O)=C1,-15.90206011
CC1=CNC(CC=O)=N1,-18.86732194
CC1=CNC(NC=O)=N1,-28.07944085
CC1=CNC(OC=N)=C1,0.023851555
CC1=CNC(OC=N)=N1,-4.059004702
CC1=CNC(OC=O)=C1,-55.36673762
CC1=CNC(OC=O)=N1,-58.14311909
CC1=COC(CC=O)=C1,-50.06212036
CC1=COC(CC=O)=N1,-50.83549152
CC1=COC(NC=N)=C1,-1.812241242
CC1=COC(NC=N)=N1,-1.511943641
CC1=COC(NC=O)=N1,-56.0365697
CC1=COC(OC=N)=C1,-34.45121847
CC1=COC(OC=N)=N1,-35.18442902
CC1=COC(OC=O)=C1,-89.34042755
CC1=COC(OC=O)=N1,-89.32439175
NC1=CNC(CC=O)=C1,-3.530362253
NC1=CNC(CC=O)=N1,-6.288545955
NC1=CNC(NC=O)=C1,-6.329961582
NC1=CNC(NC=O)=N1,-17.8149199
NC1=CNC(OC=N)=C1,12.39931446
NC1=CNC(OC=N)=N1,6.258227048
NC1=CNC(OC=O)=N1,-47.97837215
NC1=COC(CC=O)=C1,-37.9477014
NC1=COC(CC=O)=N1,-40.90166807
NC1=COC(NC=N)=C1,10.02481852
NC1=COC(NC=N)=N1,8.578757179
NC1=COC(NC=O)=C1,-44.78532437
NC1=COC(NC=O)=N1,-46.00171723
NC1=COC(OC=N)=N1,-25.56373281
NC1=COC(OC=O)=C1,-77.53662579
NC1=COC(OC=O)=N1,-79.71687325
OC1=CNC(CC=O)=N1,-50.66508838
OC1=CNC(NC=N)=N1,-5.795602938
OC1=CNC(NC=O)=C1,-46.34719551
OC1=CNC(NC=O)=N1,-59.29048591
OC1=CNC(OC=N)=C1,-27.05504344
OC1=CNC(OC=O)=C1,-82.38225415
OC1=COC(CC=O)=N1,-81.38200401
OC1=COC(NC=N)=C1,-29.26136685
OC1=COC(NC=O)=N1,-86.38792674
OC1=COC(OC=N)=N1,-66.02587098
OC1=COC(OC=O)=N1,-119.9217325
CC1=CCC2=C1C=CN2,46.22876074
CC1=CCC2=C1N=CN2,49.77328246
CC1=CCC2=C1N=CO2,17.24349189
CC1=CNC2=C1C=CC2,48.00775018
CC1=CNC2=C1C=CN2,50.85134378
CC1=CNC2=C1C=CO2,15.69479844
CC1=CNC2=C1N=CN2,55.1356992
CC1=CNC2=C1N=CO2,20.20819482
CC1=COC2=C1C=CN2,15.17522057
CC1=COC2=C1C=CO2,-17.9030133
CC1=COC2=C1N=CN2,20.93547833
CC1=COC2=C1N=CO2,-11.95638522
NC1=CNC2=C1C=CC2,60.61413658
NC1=CNC2=C1C=CN2,63.54809156
NC1=CNC2=C1N=CN2,67.47288403
NC1=CNC2=C1N=CO2,32.64703619
NC1=COC2=C1C=CN2,27.28963953
NC1=COC2=C1C=CO2,-5.851972806
NC1=COC2=C1N=CN2,32.68907933
NC1=COC2=C1N=CO2,-0.220982003
NC1=NCC2=C1C=CO2,21.78073363
NC1=NCC2=C1N=CN2,56.95958987
NC1=NCC2=C1N=CO2,25.57751417
OC1=CNC2=C1C=CC2,20.98093847
OC1=CNC2=C1C=CN2,23.95066148
OC1=CNC2=C1C=CO2,-10.90028673
OC1=CNC2=C1N=CN2,27.57801445
OC1=CNC2=C1N=CO2,-6.849992361
CC1=CCC2=C1NC=C2,45.29690914
CC1=CCC2=C1NC=N2,49.39112918
CC1=CCC2=C1OC=C2,12.1684745
CC1=CCC2=C1OC=N2,16.12526996
CC1=CNC2=C1CC=C2,46.68872521
CC1=CNC2=C1NC=C2,47.33227051
CC1=CNC2=C1NC=N2,49.39147724
CC1=CNC2=C1OC=C2,13.88004097
CC1=CNC2=C1OC=N2,16.28437792
CC1=COC2=C1CC=C2,13.40278569
CC1=COC2=C1NC=C2,13.57381633
CC1=COC2=C1NC=N2,16.64205834
CC1=COC2=C1OC=C2,-18.48722465
CC1=COC2=C1OC=N2,-15.02867173
NC1=CNC2=C1CC=C2,59.11689892
NC1=CNC2=C1NC=C2,61.05060375
NC1=CNC2=C1NC=N2,63.03074428
NC1=CNC2=C1OC=C2,27.53938831
NC1=CNC2=C1OC=N2,29.87030666
NC1=COC2=C1CC=C2,25.46010128
NC1=COC2=C1NC=C2,26.80018212
NC1=COC2=C1NC=N2,29.75233487
NC1=COC2=C1OC=C2,-5.493664882
NC1=COC2=C1OC=N2,-2.14492613
NC1=NCC2=C1OC=C2,21.41740563
NC1=NCC2=C1OC=N2,26.38072633
OC1=CNC2=C1CC=C2,19.46989559
OC1=CNC2=C1NC=N2,23.27329928
CC1=CNC2=C1CCC2,20.07366458
CC1=CNC2=C1CCO2,-1.911735803
CC1=CNC2=C1COC2,-1.001847028
CC1=CNC2=C1OCC2,-0.483524181
CC1=CNC2=C1OCO2,-19.58991098
CC1=COC2=C1CCC2,-13.89626029
CC1=COC2=C1CCN2,2.579349688
CC1=COC2=C1CCO2,-36.06050089
CC1=COC2=C1COC2,-33.7098503
CC1=COC2=C1NCC2,4.790693166
CC1=COC2=C1OCC2,-33.2737312
CC1=COC2=C1OCO2,-51.54741289
NC1=CNC2=C1CCN2,49.94569543
NC1=CNC2=C1COC2,11.68172305
NC1=CNC2=C1NCC2,51.04258204
NC1=CNC2=C1OCO2,-6.544267926
NC1=COC2=C1CCC2,-1.760506014
NC1=COC2=C1NCC2,17.27157767
NC1=COC2=C1OCC2,-20.33037219
NC1=COC2=C1OCO2,-39.08221613
OC1=CNC2=C1CCC2,-7.16210779
OC1=CNC2=C1CCN2,10.30935977
OC1=CNC2=C1CCO2,-28.92976238
OC1=CNC2=C1COC2,-27.61199243
OC1=CNC2=C1OCC2,-26.61738987
OC1=CNC2=C1OCO2,-45.67608595
CC1=CCC2=CC=CN12,42.6325038
CC1=CCC2=CN=CN12,46.66585542
CC1=CCC2=NC=CN12,45.3436929
CC1=COC2=NC=CN12,16.14193326
OC1=COC2=NC=CN12,-8.912616087
CC1=CCC2=CNC=C12,44.27846122
CC1=CCC2=COC=C12,11.23599538
NC1=NCC2=COC=C12,20.96308875
CC1=CCN2C=CN=C12,44.43819669
CC1=CCN2C=NC=C12,46.11615709
CC1=CNC=C(C)C1=O,-30.59770509
CC1=CNC=C(N)C1=O,-23.31887434
CC1=COC=C(C)C1=O,-61.76329001
CC1=COC=C(N)C1=O,-53.87138248
CC1=COC=C(O)C1=O,-86.71994788
NC1=CNC=C(N)C1=O,-14.75615915
NC1=CNC=C(O)C1=O,-47.91910681
NC1=COC=C(N)C1=O,-44.8537229
NC1=COC=C(O)C1=O,-78.38501864
OC1=CNC=C(O)C1=O,-80.37924383
OC1=COC=C(O)C1=O,-111.2317015
CC1=CNC=C1C1CC1,36.33431826
CC1=CNC=C1C1CN1,51.03784141
CC1=CNC=C1C1CO1,7.529772134
CC1=CNC=C1N1CC1,55.1850517
CC1=COC=C1C1CC1,2.11276207
CC1=COC=C1C1CN1,17.36661106
CC1=COC=C1C1CO1,-25.67333613
CC1=COC=C1N1CC1,20.95659291
NC1=CNC=C1C1CC1,48.24479663
NC1=CNC=C1C1CO1,20.37649468
NC1=COC=C1C1CC1,13.74901879
NC1=COC=C1C1CO1,-13.09707019
NC1=COC=C1N1CC1,32.60226227
OC1=CNC=C1C1CC1,7.903140286
OC1=CNC=C1C1CO1,-19.13622161
OC1=CNC=C1N1CC1,27.04629315
CC1=CNC=C1CC#C,73.76074006
CC1=CNC=C1CC#N,44.30579219
CC1=COC=C1CC#C,39.94894757
CC1=COC=C1CC#N,11.44781414
NC1=CNC=C1CC#C,84.93514978
NC1=CNC=C1CC#N,55.5912711
NC1=COC=C1CC#C,50.79454232
NC1=COC=C1CC#N,22.43773608
OC1=CNC=C1CC#N,16.38666197
CC1=CNC=C1CC=O,-14.90557502
CC1=CNC=C1NC=O,-21.54929755
CC1=CNC=C1OC=N,1.33534641
CC1=CNC=C1OC=O,-54.76307348
CC1=COC=C1CC=O,-48.22728258
CC1=COC=C1NC=N,0.515819003
CC1=COC=C1NC=O,-54.54846523
CC1=COC=C1OC=N,-31.50004129
CC1=COC=C1OC=O,-86.98663942
NC1=CNC=C1CC=O,-2.78111591
NC1=CNC=C1NC=O,-9.817659383
NC1=CNC=C1OC=N,13.60036765
NC1=CNC=C1OC=O,-42.47734442
NC1=COC=C1CC=O,-36.36323992
NC1=COC=C1NC=N,12.49720595
NC1=COC=C1OC=O,-75.0203127
OC1=CNC=C1CC=O,-42.30387235
OC1=CNC=C1NC=N,6.674545296
OC1=CNC=C1NC=O,-49.12455256
OC1=CNC=C1OC=O,-81.84698855
OC1=COC=C1OC=O,-113.4850881
CN1C(=N)C=NC=C1O,2.972239246
CN1C(=N)N=CN=C1O,-12.11211357
CN1C(=O)C=CC=C1C,-32.64213104
CN1C(=O)C=CC=C1N,-26.41124115
CN1C(=O)C=CC=C1O,-67.19717422
CN1C(=O)C=CN=C1C,-29.97737764
CN1C(=O)C=CN=C1N,-28.32291454
CN1C(=O)C=NC=C1C,-20.18195435
CN1C(=O)C=NC=C1N,-13.49674758
CN1C(=O)N=CN=C1C,-25.06112016
CN1C(C)=CC=NC1=O,-25.64316952
CN1C(N)=CC=NC1=O,-21.73218226
CN1C(=O)NC(C)=C1C,-51.61691544
CN1C(=O)NC(C)=C1N,-39.16740641
CN1C(=O)NC(C)=C1O,-78.34126757
CN1C(=O)NC(N)=C1N,-27.62904117
CN1C(=O)NC(N)=C1O,-67.62117472
CN1C(=O)NC(O)=C1C,-77.62465172
CN1C(=O)NC(O)=C1N,-64.69133287
CN1C(=O)NC(O)=C1O,-103.3970719
CN1C(=O)OC(C)=C1C,-89.56462304
CN1C(=O)OC(C)=C1N,-77.24877353
CN1C(=O)OC(N)=C1C,-79.07043361
CN1C(=O)OC(N)=C1N,-67.71467364
CN1C(=O)OC(N)=C1O,-107.3378316
CN1C(=O)OC(O)=C1C,-117.2095316
CN1C(=O)OC(O)=C1N,-104.0841948
CN1C(=O)NC=C1C#C,25.05005813
CN1C(=O)OC=C1C#C,-9.475840169
CN1C(=O)OC=C1C#N,-33.32461817
CN1C(=O)NC=C1C=O,-64.9672849
CN1C(=O)OC=C1C=O,-98.07689426
CN1C(=O)NC=CC1=N,-25.79593378
CN1C(=O)OC=CC1=N,-58.04648263
CN1C(=N)NC=CC1=O,-20.81852843
CN1C(=N)NC=NC1=O,-17.92975414
CN1C(=N)OC=CC1=O,-55.42788549
CN1C(=N)OC=NC1=O,-53.39628917
CN1C(=O)NC=CC1=O,-81.77324433
CN1C(=O)NC=NC1=N,-24.35294138
CN1C(=O)NC=NC1=O,-78.04611735
CN1C(=O)OC=CC1=O,-113.1992457
CN1C(=O)OC=NC1=N,-57.73677239
CN1C(=O)OC=NC1=O,-110.611676
CN1C(C)=CC(C)=C1C,-3.439616583
CN1C(C)=CC(C)=C1N,6.698774959
CN1C(C)=CC(C)=C1O,-32.99215403
CN1C(C)=CC(N)=C1O,-19.92894071
CN1C(C)=CC(O)=C1C,-31.801141
CN1C(C)=CC(O)=C1N,-21.07289053
CN1C(C)=CC(O)=C1O,-59.9235843
CN1C(C)=NC(C)=C1O,-34.01150891
CN1C(C)=NC(O)=C1C,-38.17126938
CN1C(C)=NC(O)=C1N,-27.0658857
CN1C(C)=NC(O)=C1O,-64.35219829
CN1C(N)=CC(C)=C1C,7.402213108
CN1C(N)=CC(C)=C1O,-21.45629883
CN1C(N)=CC(N)=C1C,19.81720912
CN1C(N)=CC(N)=C1O,-8.349787355
CN1C(N)=CC(O)=C1C,-20.81435661
CN1C(N)=CC(O)=C1N,-9.307994361
CN1C(N)=CC(O)=C1O,-48.33564581
CN1C(N)=NC(O)=C1C,-29.42532142
CN1C(N)=NC(O)=C1N,-18.15176519
CN1C(N)=NC(O)=C1O,-54.8846144
CN1C(O)=CC(C)=C1C,-33.06118008
CN1C(O)=CC(C)=C1N,-22.31535934
CN1C(O)=CC(C)=C1O,-61.34552082
CN1C(O)=CC(N)=C1C,-20.47424646
CN1C(O)=CC(O)=C1N,-49.66094587
CN1C(O)=CC(O)=C1O,-87.56221777
CN1C(O)=NC(C)=C1C,-39.95402387
CN1C(O)=NC(C)=C1O,-67.25819478
CN1C(O)=NC(N)=C1C,-29.4108887
CN1C(O)=NC(N)=C1N,-17.76396432
CN1C(O)=NC(N)=C1O,-56.20175684
CN1C(C)=CC=C1C#C,67.84583551
CN1C(C)=CC=C1C#N,40.44158869
CN1C(C)=CN=C1C#C,71.63257589
CN1C(C)=CN=C1C#N,45.85671622
CN1C(C)=NC=C1C#C,68.9047921
CN1C(C)=NC=C1C#N,42.61625716
CN1C(N)=CC=C1C#C,78.65879976
CN1C(N)=CC=C1C#N,50.75944795
CN1C(N)=CN=C1C#C,82.97955073
CN1C(N)=CN=C1C#N,56.76255188
CN1C(N)=NC=C1C#N,49.96411396
CN1C(O)=CC=C1C#C,38.35040143
CN1C(O)=CC=C1C#N,10.76292183
CN1C(O)=CN=C1C#C,43.2854842
CN1C(O)=CN=C1C#N,17.38537764
CN1C(O)=NC=C1C#C,34.92078256
CN1C(O)=NC=C1C#N,8.533728636
CN1C(C)=CC=C1C=O,-18.93920609
CN1C(C)=CN=C1C=O,-12.05068624
CN1C(C=O)=CN=C1C,-16.94149529
CN1C(N)=CC=C1C=O,-9.356160451
CN1C(N)=CN=C1C=O,-1.897234474
CN1C(O)=CC=C1C=O,-49.93250535
CN1C(O)=CN=C1C=O,-41.70425272
CN1C(O)=NC=C1C=O,-52.09894759
CC1C(C)C2=CC=CN12,45.86053998
CC1C(C)C2=CN=CN12,49.87130125
CC1C(C)C2=NC=CN12,48.85348084
CC1C(O)C2=CC=CN12,15.05361104
CC1C(O)C2=NC=CN12,19.24635007
CC1C2C1C1=CC=CN21,94.77728823
CC1C2C1C1=NC=CN21,98.35506795
OC1C2C1C1=CC=CN21,67.6958832
OC1C2C1C1=CN=CN21,72.56382245
